,unique_key,created_date,agency,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,city,status,resolution_action_updated_date,borough,park_facility_name,park_borough,x_coordinate_state_plane,y_coordinate_state_plane,latitude,longitude,location
64,55782708,2022-10-24T00:32:59.000,NYPD,Noise - Residential,Loud Talking,Residential Building/House,10003,310 EAST   14 STREET,EAST   14 STREET,NEW YORK,Closed,2022-10-24T00:45:40.000,MANHATTAN,Unspecified,MANHATTAN,988562,206012,40.73213096963976,-73.98444148029249,"{'latitude': '40.73213096963976', 'longitude': '-73.98444148029249', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
65,55782933,2022-10-24T00:32:48.000,NYPD,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,516 SCHROEDERS AVENUE,SCHROEDERS AVENUE,BROOKLYN,Closed,2022-10-24T00:43:35.000,BROOKLYN,Unspecified,BROOKLYN,1019422,177846,40.65475302381683,-73.87323985668276,"{'latitude': '40.65475302381683', 'longitude': '-73.87323985668276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
66,55785475,2022-10-24T00:32:44.000,NYPD,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10022,206 EAST   52 STREET,EAST   52 STREET,NEW YORK,In Progress,2022-10-24T01:11:11.000,MANHATTAN,Unspecified,MANHATTAN,992721,215032,40.75688560606638,-73.9694236543936,"{'latitude': '40.75688560606638', 'longitude': '-73.9694236543936', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
67,55785954,2022-10-24T00:32:32.000,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,10021,252 EAST   74 STREET,EAST   74 STREET,NEW YORK,Closed,2022-10-24T00:51:55.000,MANHATTAN,Unspecified,MANHATTAN,995750,220017,40.770564723517026,-73.95848185505268,"{'latitude': '40.770564723517026', 'longitude': '-73.95848185505268', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
68,55781306,2022-10-24T00:32:15.000,NYPD,Noise - Commercial,Loud Music/Party,Store/Commercial,11214,2158 BATH AVENUE,BATH AVENUE,BROOKLYN,In Progress,2022-10-24T01:14:31.000,BROOKLYN,Unspecified,BROOKLYN,984838,157477,40.598914232156574,-73.99788261670697,"{'latitude': '40.598914232156574', 'longitude': '-73.99788261670697', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
69,55785510,2022-10-24T00:31:03.000,NYPD,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11429,104 AVENUE,104 AVENUE,,In Progress,,QUEENS,Unspecified,QUEENS,1058610,198361,40.71081939875007,-73.73178028039028,"{'latitude': '40.71081939875007', 'longitude': '-73.73178028039028', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
70,55781372,2022-10-24T00:30:25.000,DHS,Homeless Person Assistance,Non-Chronic,Park/Playground,11412,113-01 196 STREET,196 STREET,SAINT ALBANS,In Progress,,QUEENS,Daniel M. O'Connell Playground,QUEENS,1051132,194517,40.70032825230017,-73.7587917841129,"{'latitude': '40.70032825230017', 'longitude': '-73.7587917841129', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
71,55780928,2022-10-24T00:28:47.000,NYPD,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11372,86-22 ROOSEVELT AVENUE,ROOSEVELT AVENUE,JACKSON HEIGHTS,Closed,2022-10-24T00:32:00.000,QUEENS,Unspecified,QUEENS,1017622,211847,40.74808467482083,-73.87955857584468,"{'latitude': '40.74808467482083', 'longitude': '-73.87955857584468', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
72,55781244,2022-10-24T00:28:09.000,NYPD,Blocked Driveway,No Access,Street/Sidewalk,11416,107-10 95 AVENUE,95 AVENUE,OZONE PARK,In Progress,2022-10-24T01:18:36.000,QUEENS,Unspecified,QUEENS,1029287,190668,40.6899017997052,-73.83760072641891,"{'latitude': '40.6899017997052', 'longitude': '-73.83760072641891', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
73,55781243,2022-10-24T00:28:06.000,NYPD,Blocked Driveway,No Access,Street/Sidewalk,11434,160-18 134 AVENUE,134 AVENUE,JAMAICA,In Progress,2022-10-24T01:29:09.000,QUEENS,Unspecified,QUEENS,1046070,184460,40.672760990910085,-73.77713995184818,"{'latitude': '40.672760990910085', 'longitude': '-73.77713995184818', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
74,55785482,2022-10-24T00:28:02.000,NYPD,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10457,1700 BATHGATE AVENUE,BATHGATE AVENUE,BRONX,In Progress,,BRONX,Unspecified,BRONX,1011981,246035,40.84194089082164,-73.89977607054955,"{'latitude': '40.84194089082164', 'longitude': '-73.89977607054955', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
75,55785485,2022-10-24T00:27:56.000,NYPD,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11385,60-31 PALMETTO STREET,PALMETTO STREET,RIDGEWOOD,In Progress,,QUEENS,Unspecified,QUEENS,1011991,197216,40.70794563272874,-73.8999414677513,"{'latitude': '40.70794563272874', 'longitude': '-73.8999414677513', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
76,55781329,2022-10-24T00:27:50.000,DOT,Sidewalk Condition,Pedestrian Ramp Defective,Sidewalk,10471,5700 ARLINGTON AVENUE,ARLINGTON AVENUE,BRONX,In Progress,,BRONX,Unspecified,BRONX,1010005,269611,40.90665570023825,-73.90682699003065,"{'latitude': '40.90665570023825', 'longitude': '-73.90682699003065', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
77,55782748,2022-10-24T00:27:02.000,NYPD,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10011,215 8 AVENUE,8 AVENUE,NEW YORK,Closed,2022-10-24T00:59:11.000,MANHATTAN,Unspecified,MANHATTAN,984392,210308,40.74392347557637,-73.99948754618742,"{'latitude': '40.74392347557637', 'longitude': '-73.99948754618742', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
78,55786308,2022-10-24T00:26:19.000,NYPD,Blocked Driveway,Partial Access,Street/Sidewalk,11226,34 CROOKE AVENUE,CROOKE AVENUE,BROOKLYN,In Progress,2022-10-24T01:39:44.000,BROOKLYN,Unspecified,BROOKLYN,994171,176865,40.65212468565975,-73.96424606408378,"{'latitude': '40.65212468565975', 'longitude': '-73.96424606408378', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
79,55784652,2022-10-24T00:26:12.000,NYPD,Blocked Driveway,Partial Access,Street/Sidewalk,11375,102-41 66 AVENUE,66 AVENUE,FOREST HILLS,In Progress,,QUEENS,Unspecified,QUEENS,1025312,205066,40.72944017299202,-73.85184637278434,"{'latitude': '40.72944017299202', 'longitude': '-73.85184637278434', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
80,55787164,2022-10-24T00:26:02.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11433,150-46 SHORE AVENUE,SHORE AVENUE,JAMAICA,In Progress,,QUEENS,Unspecified,QUEENS,1039846,192322,40.69438160661716,-73.79951241491882,"{'latitude': '40.69438160661716', 'longitude': '-73.79951241491882', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
81,55781317,2022-10-24T00:24:35.000,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,11233,313 THOMAS S BOYLAND STREET,THOMAS S BOYLAND STREET,BROOKLYN,In Progress,2022-10-24T01:11:16.000,BROOKLYN,Unspecified,BROOKLYN,1008117,184704,40.67361439114127,-73.91395884913061,"{'latitude': '40.67361439114127', 'longitude': '-73.91395884913061', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
82,55782998,2022-10-24T00:24:34.000,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11385,60-31 PALMETTO STREET,PALMETTO STREET,RIDGEWOOD,In Progress,,QUEENS,Unspecified,QUEENS,1011991,197216,40.70794563272874,-73.8999414677513,"{'latitude': '40.70794563272874', 'longitude': '-73.8999414677513', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
83,55783279,2022-10-24T00:23:46.000,NYPD,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11235,2660 EAST   21 STREET,EAST   21 STREET,BROOKLYN,Closed,2022-10-24T00:40:45.000,BROOKLYN,Unspecified,BROOKLYN,998669,153272,40.58736064348393,-73.94808627636783,"{'latitude': '40.58736064348393', 'longitude': '-73.94808627636783', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
84,55781091,2022-10-24T00:23:35.000,NYPD,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11216,261 LEXINGTON AVENUE,LEXINGTON AVENUE,BROOKLYN,Closed,2022-10-24T00:43:15.000,BROOKLYN,Unspecified,BROOKLYN,997461,189762,40.687519766374464,-73.95236407759232,"{'latitude': '40.687519766374464', 'longitude': '-73.95236407759232', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
85,55784292,2022-10-24T00:23:30.000,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,11209,180 72 STREET,72 STREET,BROOKLYN,Closed,2022-10-24T01:00:11.000,BROOKLYN,Unspecified,BROOKLYN,975774,170392,40.63435919465065,-74.03053822016224,"{'latitude': '40.63435919465065', 'longitude': '-74.03053822016224', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
86,55786368,2022-10-24T00:23:17.000,NYPD,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11209,9715 3 AVENUE,3 AVENUE,BROOKLYN,In Progress,2022-10-24T01:39:49.000,BROOKLYN,Unspecified,BROOKLYN,974737,163553,40.61558652160902,-74.03426479360745,"{'latitude': '40.61558652160902', 'longitude': '-74.03426479360745', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
87,55782576,2022-10-24T00:21:34.000,NYPD,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11211,189 GRAND STREET EXTENSION,GRAND STREET EXTENSION,BROOKLYN,Closed,2022-10-24T00:57:15.000,BROOKLYN,Unspecified,BROOKLYN,997473,198262,40.71085026106612,-73.95230412012211,"{'latitude': '40.71085026106612', 'longitude': '-73.95230412012211', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
88,55786367,2022-10-24T00:21:09.000,NYPD,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11103,28-49 STEINWAY STREET,STEINWAY STREET,ASTORIA,In Progress,2022-10-24T01:43:05.000,QUEENS,Unspecified,QUEENS,1008094,218068,40.765190549845876,-73.91392357481611,"{'latitude': '40.765190549845876', 'longitude': '-73.91392357481611', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
89,55783585,2022-10-24T00:20:59.000,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10028,352 EAST   86 STREET,EAST   86 STREET,NEW YORK,Closed,2022-10-24T00:35:45.000,MANHATTAN,Unspecified,MANHATTAN,998087,222416,40.77714599986966,-73.95003970787054,"{'latitude': '40.77714599986966', 'longitude': '-73.95003970787054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
90,55783837,2022-10-24T00:20:58.000,NYPD,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10017,141 EAST   48 STREET,EAST   48 STREET,NEW YORK,In Progress,,MANHATTAN,Unspecified,MANHATTAN,991775,214370,40.75506944048477,-73.97283901234444,"{'latitude': '40.75506944048477', 'longitude': '-73.97283901234444', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
91,55782257,2022-10-24T00:20:57.000,DHS,Homeless Person Assistance,Chronic,Subway,,,,,Assigned,2022-10-24T00:25:36.000,MANHATTAN,Unspecified,MANHATTAN,991964,223975,40.78143250714443,-73.97214580550921,"{'latitude': '40.78143250714443', 'longitude': '-73.97214580550921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
92,55782170,2022-10-24T00:20:34.000,NYPD,Noise - Commercial,Loud Music/Party,Store/Commercial,10458,2330 ARTHUR AVENUE,ARTHUR AVENUE,BRONX,In Progress,2022-10-24T01:53:20.000,BRONX,Unspecified,BRONX,1014993,250442,40.85402682399926,-73.88887006240707,"{'latitude': '40.85402682399926', 'longitude': '-73.88887006240707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
93,55784255,2022-10-24T00:19:51.000,NYPD,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10040,4421 BROADWAY,BROADWAY,NEW YORK,Closed,2022-10-24T00:56:15.000,MANHATTAN,Unspecified,MANHATTAN,1002762,251095,40.85585323080731,-73.93308091123956,"{'latitude': '40.85585323080731', 'longitude': '-73.93308091123956', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
94,55784648,2022-10-24T00:18:19.000,NYPD,Blocked Driveway,No Access,Street/Sidewalk,11385,1661 GROVE STREET,GROVE STREET,RIDGEWOOD,In Progress,,QUEENS,Unspecified,QUEENS,1008692,195136,40.702246253514026,-73.91184811493231,"{'latitude': '40.702246253514026', 'longitude': '-73.91184811493231', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
95,55781324,2022-10-24T00:18:10.000,NYPD,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11203,855 SCHENECTADY AVENUE,SCHENECTADY AVENUE,BROOKLYN,In Progress,2022-10-24T01:10:56.000,BROOKLYN,Unspecified,BROOKLYN,1002742,176925,40.6522756224889,-73.93335718937743,"{'latitude': '40.6522756224889', 'longitude': '-73.93335718937743', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
96,55784434,2022-10-24T00:18:04.000,NYPD,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10301,CARROLL PLACE,CARROLL PLACE,,Closed,2022-10-24T00:26:15.000,STATEN ISLAND,Unspecified,STATEN ISLAND,960116,175018,40.64702774498524,-74.0869690242787,"{'latitude': '40.64702774498524', 'longitude': '-74.0869690242787', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
97,55783022,2022-10-24T00:17:37.000,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,11370,32-30 70 STREET,70 STREET,EAST ELMHURST,In Progress,2022-10-24T01:35:49.000,QUEENS,Unspecified,QUEENS,1012856,214570,40.75557531753701,-73.89674773674932,"{'latitude': '40.75557531753701', 'longitude': '-73.89674773674932', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
98,55785504,2022-10-24T00:17:30.000,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,11205,470 DEKALB AVENUE,DEKALB AVENUE,BROOKLYN,In Progress,2022-10-24T00:37:05.000,BROOKLYN,Unspecified,BROOKLYN,995861,190879,40.690587917840816,-73.95813139506514,"{'latitude': '40.690587917840816', 'longitude': '-73.95813139506514', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
99,55781301,2022-10-24T00:17:20.000,NYPD,Traffic,Drag Racing,Street/Sidewalk,11366,175-27 UNION TURNPIKE,UNION TURNPIKE,FRESH MEADOWS,In Progress,,QUEENS,Unspecified,QUEENS,1041371,203515,40.72509394044089,-73.79391809461414,"{'latitude': '40.72509394044089', 'longitude': '-73.79391809461414', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
100,55781712,2022-10-24T00:17:00.000,DOT,Traffic Signal Condition,Controller,,10454,,,BRONX,Open,,BRONX,Unspecified,BRONX,1009431,232962,40.806066874933244,-73.9090412010633,"{'latitude': '40.806066874933244', 'longitude': '-73.9090412010633', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
101,55783015,2022-10-24T00:16:20.000,NYPD,Noise - Commercial,Banging/Pounding,Club/Bar/Restaurant,11103,28-53 STEINWAY STREET,STEINWAY STREET,ASTORIA,In Progress,2022-10-24T01:42:10.000,QUEENS,Unspecified,QUEENS,1008093,218066,40.76518506306235,-73.91392719189072,"{'latitude': '40.76518506306235', 'longitude': '-73.91392719189072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
102,55781323,2022-10-24T00:16:00.000,NYPD,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10458,4646 PARK AVENUE,PARK AVENUE,BRONX,In Progress,,BRONX,Unspecified,BRONX,1013946,251716,40.85752715452994,-73.89264911518981,"{'latitude': '40.85752715452994', 'longitude': '-73.89264911518981', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
103,55783913,2022-10-24T00:15:53.000,NYPD,Encampment,N/A,Subway,,,,,In Progress,2022-10-24T01:42:32.000,MANHATTAN,Unspecified,MANHATTAN,988643,216129,40.7598995571408,-73.98414260863386,"{'latitude': '40.7598995571408', 'longitude': '-73.98414260863386', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
104,55786307,2022-10-24T00:15:52.000,NYPD,Blocked Driveway,No Access,Street/Sidewalk,11237,1384 HANCOCK STREET,HANCOCK STREET,BROOKLYN,In Progress,2022-10-24T01:46:40.000,BROOKLYN,Unspecified,BROOKLYN,1009670,192539,40.695115342638715,-73.9083306896256,"{'latitude': '40.695115342638715', 'longitude': '-73.9083306896256', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
105,55784675,2022-10-24T00:15:10.000,DOHMH,Rodent,Rat Sighting,3+ Family Apt. Building,11233,209 RALPH AVENUE,RALPH AVENUE,BROOKLYN,In Progress,,BROOKLYN,Unspecified,BROOKLYN,1005712,187922,40.6824532272111,-73.92261868340526,"{'latitude': '40.6824532272111', 'longitude': '-73.92261868340526', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
106,55786445,2022-10-24T00:15:06.000,DHS,Homeless Person Assistance,Non-Chronic,Subway,,,,,Assigned,2022-10-24T00:22:37.000,QUEENS,Unspecified,QUEENS,1039396,195150,40.702146602995356,-73.80111202259863,"{'latitude': '40.702146602995356', 'longitude': '-73.80111202259863', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
107,55784320,2022-10-24T00:15:03.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11235,3028 BRIGHTON    7 STREET,BRIGHTON    7 STREET,BROOKLYN,Closed,2022-10-24T00:20:04.000,BROOKLYN,Unspecified,BROOKLYN,995062,150262,40.579103924544214,-73.96107762140255,"{'latitude': '40.579103924544214', 'longitude': '-73.96107762140255', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
108,55781313,2022-10-24T00:14:40.000,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,11366,162-32 75 AVENUE,75 AVENUE,FRESH MEADOWS,In Progress,,QUEENS,Unspecified,QUEENS,1037950,204192,40.72697356532615,-73.80625498027393,"{'latitude': '40.72697356532615', 'longitude': '-73.80625498027393', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
109,55784713,2022-10-24T00:14:38.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10025,242 WEST  109 STREET,WEST  109 STREET,NEW YORK,In Progress,2022-10-24T01:23:07.000,MANHATTAN,Unspecified,MANHATTAN,993732,231824,40.80297417373674,-73.96575071974307,"{'latitude': '40.80297417373674', 'longitude': '-73.96575071974307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
110,55782502,2022-10-24T00:14:29.000,NYPD,Noise - Vehicle,Engine Idling,Street/Sidewalk,11236,EAST  108 STREET,EAST  108 STREET,,Closed,2022-10-24T00:21:40.000,BROOKLYN,Unspecified,BROOKLYN,1014066,175710,40.648909827001845,-73.89255234109622,"{'latitude': '40.648909827001845', 'longitude': '-73.89255234109622', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
